x1,x2,x3
0.10094768917885961,0.5695169803724819,1.0719806433032597
0.10071306039704953,0.29859181780528754,0.9715798508388985
0.1292691553148354,0.6112631209192455,0.9289623690344652
0.1563855895482461,0.31730121474182527,0.9703976342709975
0.5374290872690173,0.911432607375995,0.7190099751915637
0.325416929447059,0.067290480654707,1.1739824691007028
0.17862322741896516,0.8769959259129961,0.8098259218311695
0.43586904823957595,0.9410965265755837,1.2230245096210766
0.25520898556220367,1.1157655560327466,0.7407400027932336
0.4274838748583841,0.8881922392763414,0.49898149754528887
0.3583387434791526,0.8054267175331525,1.033916537567691
0.3744801949894949,0.9548292771319866,1.3246844337010422
0.1318989246695283,0.9691115370078998,1.0961725806786171
0.43316338932218396,0.9712606749476042,1.11817460286049
0.6667193461642765,0.7499509375977397,0.8514711195491887
0.4557077435077608,1.1479311732601185,0.7470906399171253
0.4203552827027378,0.9439444180866265,1.4633038388991582
0.34444622404787,1.0211979513498388,1.086731525430794
0.23374354124469143,0.8857398133919745,0.9765802059762316
0.2476555230868846,0.9847544565976714,0.7148159598535547
0.5695169803724819,1.0719806433032597,1.3274854227598103
0.29859181780528754,0.9715798508388985,0.9013792197809765
0.6112631209192455,0.9289623690344652,1.0465805340203027
0.31730121474182527,0.9703976342709975,0.9356849830476414
0.911432607375995,0.7190099751915637,0.9501399461172201
0.067290480654707,1.1739824691007028,0.8093402121885468
0.8769959259129961,0.8098259218311695,1.000267615733932
0.9410965265755837,1.2230245096210766,0.7559470012216722
1.1157655560327466,0.7407400027932336,0.7640451774936748
0.8881922392763414,0.49898149754528887,0.6380154236361174
0.8054267175331525,1.033916537567691,0.996334863712685
0.9548292771319866,1.3246844337010422,0.966958150699833
0.9691115370078998,1.0961725806786171,0.6457064663655296
0.9712606749476042,1.11817460286049,0.7080892324258667
0.7499509375977397,0.8514711195491887,0.9877281379781988
1.1479311732601185,0.7470906399171253,0.7591772995972216
0.9439444180866265,1.4633038388991582,0.6941512534875051
1.0211979513498388,1.086731525430794,0.8031469738328237
0.8857398133919745,0.9765802059762316,0.706999410292999
0.9847544565976714,0.7148159598535547,0.6761717133861962
1.0719806433032597,1.3274854227598103,0.9146872560398618
0.9715798508388985,0.9013792197809765,0.4541358569579794
0.9289623690344652,1.0465805340203027,0.5615242028266431
0.9703976342709975,0.9356849830476414,0.393233487570796
0.7190099751915637,0.9501399461172201,0.3892236607220007
1.1739824691007028,0.8093402121885468,0.5948815781343506
0.8098259218311695,1.000267615733932,0.5362149228257028
1.2230245096210766,0.7559470012216722,0.5946974185547569
0.7407400027932336,0.7640451774936748,0.5130218620785968
0.49898149754528887,0.6380154236361174,0.19786285615070273
1.033916537567691,0.996334863712685,0.21920616703267287
1.3246844337010422,0.966958150699833,0.3828939964229262
1.0961725806786171,0.6457064663655296,0.26472890217760914
1.11817460286049,0.7080892324258667,0.1782118613401421
0.8514711195491887,0.9877281379781988,0.4613642279853417
0.7470906399171253,0.7591772995972216,0.2269437545525122
1.4633038388991582,0.6941512534875051,0.005470408810597363
1.086731525430794,0.8031469738328237,0.024394755332642168
0.9765802059762316,0.706999410292999,0.534845548036813
0.7148159598535547,0.6761717133861962,0.36084538945242517
1.3274854227598103,0.9146872560398618,0.02779200505900431
0.9013792197809765,0.4541358569579794,0.2672564108826717
1.0465805340203027,0.5615242028266431,-0.4862731855778052
0.9356849830476414,0.393233487570796,-0.04180591047284754
0.9501399461172201,0.3892236607220007,-0.18133225534507974
0.8093402121885468,0.5948815781343506,-0.10375702755181537
1.000267615733932,0.5362149228257028,-0.33391687118929836
0.7559470012216722,0.5946974185547569,-0.046088838682801364
0.7640451774936748,0.5130218620785968,-0.34774758100829306
0.6380154236361174,0.19786285615070273,-0.2094648639883775
0.996334863712685,0.21920616703267287,-0.6073985690858426
0.966958150699833,0.3828939964229262,-0.4867368153396656
0.6457064663655296,0.26472890217760914,-0.4489601688116699
0.7080892324258667,0.1782118613401421,-0.49027337374735114
0.9877281379781988,0.4613642279853417,-0.0600019174834126
0.7591772995972216,0.2269437545525122,-0.18256310552783256
0.6941512534875051,0.005470408810597363,-0.6263374950369363
0.8031469738328237,0.024394755332642168,-0.6763782780405687
0.706999410292999,0.534845548036813,-0.47586991554589114
0.6761717133861962,0.36084538945242517,-0.40783528996352214
0.9146872560398618,0.02779200505900431,-0.6997371362417386
0.4541358569579794,0.2672564108826717,-0.6878696278147719
0.5615242028266431,-0.4862731855778052,-0.5466587542655232
0.393233487570796,-0.04180591047284754,-0.6924537909060484
0.3892236607220007,-0.18133225534507974,-0.7495448265791756
0.5948815781343506,-0.10375702755181537,-0.8034778157565676
0.5362149228257028,-0.33391687118929836,-0.6983192366286614
0.5946974185547569,-0.046088838682801364,-0.9493182838144393
0.5130218620785968,-0.34774758100829306,-0.48526155339343946
0.19786285615070273,-0.2094648639883775,-0.8596948462042483
0.21920616703267287,-0.6073985690858426,-0.4223258527175581
0.3828939964229262,-0.4867368153396656,-0.856518206606548
0.26472890217760914,-0.4489601688116699,-1.0478477475465122
0.1782118613401421,-0.49027337374735114,-0.5816078524788254
0.4613642279853417,-0.0600019174834126,-0.8881741205475715
0.2269437545525122,-0.18256310552783256,-0.8800798834276075
0.005470408810597363,-0.6263374950369363,-0.9120366892888818
0.024394755332642168,-0.6763782780405687,-1.331818651476372
0.534845548036813,-0.47586991554589114,-0.8370626001024744
0.36084538945242517,-0.40783528996352214,-0.937978674858115
0.02779200505900431,-0.6997371362417386,-0.8158362967013907
0.2672564108826717,-0.6878696278147719,-1.0470796348485472
-0.4862731855778052,-0.5466587542655232,-0.6232391317706056
-0.04180591047284754,-0.6924537909060484,-1.1050346585874573
-0.18133225534507974,-0.7495448265791756,-1.0070773331954574
-0.10375702755181537,-0.8034778157565676,-0.901822273988555
-0.33391687118929836,-0.6983192366286614,-0.6104775573758984
-0.046088838682801364,-0.9493182838144393,-0.8643526704762149
-0.34774758100829306,-0.48526155339343946,-0.5433747747620938
-0.2094648639883775,-0.8596948462042483,-0.7986091111817709
-0.6073985690858426,-0.4223258527175581,-1.4089186742346194
-0.4867368153396656,-0.856518206606548,-1.167820040955369
-0.4489601688116699,-1.0478477475465122,-1.2082393909866052
-0.49027337374735114,-0.5816078524788254,-1.3217756131870075
